State_Code,State,Area_Type,Age_Group,Education_Level,Gender,Population
6,Haryana,Total,7,Total,Persons,497749
6,Haryana,Total,8,Total,Persons,513907
6,Haryana,Total,9,Total,Persons,468899
6,Haryana,Total,10,Total,Persons,573702
6,Haryana,Total,11,Total,Persons,506884
6,Haryana,Total,12,Total,Persons,550890
6,Haryana,Total,13,Total,Persons,508706
6,Haryana,Total,14,Total,Persons,528496
6,Haryana,Total,15,Total,Persons,553727
6,Haryana,Total,16,Total,Persons,545635
6,Haryana,Total,17,Total,Persons,490393
6,Haryana,Total,18,Total,Persons,607791
6,Haryana,Total,19,Total,Persons,479844
6,Haryana,Total,20-24,Total,Persons,2567486
6,Haryana,Total,25-29,Total,Persons,2231959
6,Haryana,Total,30-34,Total,Persons,1893591
6,Haryana,Total,35-39,Total,Persons,1761863
6,Haryana,Total,40-44,Total,Persons,1505950
6,Haryana,Total,45-49,Total,Persons,1241814
6,Haryana,Total,50-54,Total,Persons,965228
6,Haryana,Total,55-59,Total,Persons,750938
6,Haryana,Total,60-64,Total,Persons,844349
6,Haryana,Total,65-69,Total,Persons,504439
6,Haryana,Total,70-74,Total,Persons,374161
6,Haryana,Total,75-79,Total,Persons,196217
6,Haryana,Total,80+,Total,Persons,274589
6,Haryana,Total,Age not stated,Total,Persons,31534
6,Haryana,Rural,All ages,Total,Persons,16509359
6,Haryana,Rural,0-6,Total,Persons,2285112
6,Haryana,Rural,7,Total,Persons,333177
6,Haryana,Rural,8,Total,Persons,348535
6,Haryana,Rural,9,Total,Persons,315981
6,Haryana,Rural,10,Total,Persons,386126
6,Haryana,Rural,11,Total,Persons,343636
6,Haryana,Rural,12,Total,Persons,376432
6,Haryana,Rural,13,Total,Persons,346721
6,Haryana,Rural,14,Total,Persons,359944
6,Haryana,Rural,15,Total,Persons,376899
6,Haryana,Rural,16,Total,Persons,372016
6,Haryana,Rural,17,Total,Persons,328020
6,Haryana,Rural,18,Total,Persons,407575
6,Haryana,Rural,19,Total,Persons,315481
6,Haryana,Rural,20-24,Total,Persons,1658579
6,Haryana,Rural,25-29,Total,Persons,1384241
6,Haryana,Rural,30-34,Total,Persons,1174200
6,Haryana,Rural,35-39,Total,Persons,1097613
6,Haryana,Rural,40-44,Total,Persons,947369
6,Haryana,Rural,45-49,Total,Persons,765054
6,Haryana,Rural,50-54,Total,Persons,590288
6,Haryana,Rural,55-59,Total,Persons,462888
6,Haryana,Rural,60-64,Total,Persons,573957
6,Haryana,Rural,65-69,Total,Persons,343427
6,Haryana,Rural,70-74,Total,Persons,260398
6,Haryana,Rural,75-79,Total,Persons,136964
6,Haryana,Rural,80+,Total,Persons,198145
6,Haryana,Rural,Age not stated,Total,Persons,20581
6,Haryana,Urban,All ages,Total,Persons,8842103
6,Haryana,Urban,0-6,Total,Persons,1095609
6,Haryana,Urban,7,Total,Persons,164572
6,Haryana,Urban,8,Total,Persons,165372
6,Haryana,Urban,9,Total,Persons,152918
6,Haryana,Urban,10,Total,Persons,187576
6,Haryana,Urban,11,Total,Persons,163248
6,Haryana,Urban,12,Total,Persons,174458
6,Haryana,Urban,13,Total,Persons,161985
6,Haryana,Urban,14,Total,Persons,168552
6,Haryana,Urban,15,Total,Persons,176828
6,Haryana,Urban,16,Total,Persons,173619
6,Haryana,Urban,17,Total,Persons,162373
6,Haryana,Urban,18,Total,Persons,200216
6,Haryana,Urban,19,Total,Persons,164363
6,Haryana,Urban,20-24,Total,Persons,908907
6,Haryana,Urban,25-29,Total,Persons,847718
6,Haryana,Urban,30-34,Total,Persons,719391
6,Haryana,Urban,35-39,Total,Persons,664250
6,Haryana,Urban,40-44,Total,Persons,558581
6,Haryana,Urban,45-49,Total,Persons,476760
6,Haryana,Urban,50-54,Total,Persons,374940
6,Haryana,Urban,55-59,Total,Persons,288050
6,Haryana,Urban,60-64,Total,Persons,270392
6,Haryana,Urban,65-69,Total,Persons,161012
6,Haryana,Urban,70-74,Total,Persons,113763
6,Haryana,Urban,75-79,Total,Persons,59253
6,Haryana,Urban,80+,Total,Persons,76444
6,Haryana,Urban,Age not stated,Total,Persons,10953
7,Nct Of Delhi,Total,All ages,Total,Persons,16787941
7,Nct Of Delhi,Total,0-6,Total,Persons,2012454
7,Nct Of Delhi,Total,7,Total,Persons,306299
7,Nct Of Delhi,Total,8,Total,Persons,308389
7,Nct Of Delhi,Total,9,Total,Persons,290030
7,Nct Of Delhi,Total,10,Total,Persons,363540
7,Nct Of Delhi,Total,11,Total,Persons,313738
7,Nct Of Delhi,Total,12,Total,Persons,335583
7,Nct Of Delhi,Total,13,Total,Persons,310246
7,Nct Of Delhi,Total,14,Total,Persons,325040
7,Nct Of Delhi,Total,15,Total,Persons,334622
7,Nct Of Delhi,Total,16,Total,Persons,327551
7,Nct Of Delhi,Total,17,Total,Persons,309686
7,Nct Of Delhi,Total,18,Total,Persons,384172
7,Nct Of Delhi,Total,19,Total,Persons,311344
7,Nct Of Delhi,Total,20-24,Total,Persons,1764060
7,Nct Of Delhi,Total,25-29,Total,Persons,1668326
7,Nct Of Delhi,Total,30-34,Total,Persons,1434699
7,Nct Of Delhi,Total,35-39,Total,Persons,1319244
7,Nct Of Delhi,Total,40-44,Total,Persons,1097197
7,Nct Of Delhi,Total,45-49,Total,Persons,911213
7,Nct Of Delhi,Total,50-54,Total,Persons,687469
7,Nct Of Delhi,Total,55-59,Total,Persons,508892
7,Nct Of Delhi,Total,60-64,Total,Persons,472019
7,Nct Of Delhi,Total,65-69,Total,Persons,272452
7,Nct Of Delhi,Total,70-74,Total,Persons,189250
7,Nct Of Delhi,Total,75-79,Total,Persons,100693
7,Nct Of Delhi,Total,80+,Total,Persons,113031
7,Nct Of Delhi,Total,Age not stated,Total,Persons,16702
7,Nct Of Delhi,Rural,All ages,Total,Persons,419042
7,Nct Of Delhi,Rural,0-6,Total,Persons,56716
7,Nct Of Delhi,Rural,7,Total,Persons,8514
7,Nct Of Delhi,Rural,8,Total,Persons,8534
7,Nct Of Delhi,Rural,9,Total,Persons,7955
7,Nct Of Delhi,Rural,10,Total,Persons,10471
7,Nct Of Delhi,Rural,11,Total,Persons,8562
7,Nct Of Delhi,Rural,12,Total,Persons,9423
7,Nct Of Delhi,Rural,13,Total,Persons,8617
7,Nct Of Delhi,Rural,14,Total,Persons,8810
7,Nct Of Delhi,Rural,15,Total,Persons,9078
7,Nct Of Delhi,Rural,16,Total,Persons,8989
7,Nct Of Delhi,Rural,17,Total,Persons,8211
7,Nct Of Delhi,Rural,18,Total,Persons,10169
7,Nct Of Delhi,Rural,19,Total,Persons,7920
7,Nct Of Delhi,Rural,20-24,Total,Persons,44407
7,Nct Of Delhi,Rural,25-29,Total,Persons,39250
7,Nct Of Delhi,Rural,30-34,Total,Persons,33833
7,Nct Of Delhi,Rural,35-39,Total,Persons,31648
7,Nct Of Delhi,Rural,40-44,Total,Persons,25962
7,Nct Of Delhi,Rural,45-49,Total,Persons,19676
7,Nct Of Delhi,Rural,50-54,Total,Persons,14347
7,Nct Of Delhi,Rural,55-59,Total,Persons,10299
7,Nct Of Delhi,Rural,60-64,Total,Persons,11624
7,Nct Of Delhi,Rural,65-69,Total,Persons,6123
7,Nct Of Delhi,Rural,70-74,Total,Persons,4318
7,Nct Of Delhi,Rural,75-79,Total,Persons,2047
7,Nct Of Delhi,Rural,80+,Total,Persons,3022
7,Nct Of Delhi,Rural,Age not stated,Total,Persons,517
7,Nct Of Delhi,Urban,All ages,Total,Persons,16368899
7,Nct Of Delhi,Urban,0-6,Total,Persons,1955738
7,Nct Of Delhi,Urban,7,Total,Persons,297785
7,Nct Of Delhi,Urban,8,Total,Persons,299855
7,Nct Of Delhi,Urban,9,Total,Persons,282075
7,Nct Of Delhi,Urban,10,Total,Persons,353069
7,Nct Of Delhi,Urban,11,Total,Persons,305176
7,Nct Of Delhi,Urban,12,Total,Persons,326160
7,Nct Of Delhi,Urban,13,Total,Persons,301629
7,Nct Of Delhi,Urban,14,Total,Persons,316230
7,Nct Of Delhi,Urban,15,Total,Persons,325544
7,Nct Of Delhi,Urban,16,Total,Persons,318562
7,Nct Of Delhi,Urban,17,Total,Persons,301475
7,Nct Of Delhi,Urban,18,Total,Persons,374003
7,Nct Of Delhi,Urban,19,Total,Persons,303424
7,Nct Of Delhi,Urban,20-24,Total,Persons,1719653
7,Nct Of Delhi,Urban,25-29,Total,Persons,1629076
7,Nct Of Delhi,Urban,30-34,Total,Persons,1400866
7,Nct Of Delhi,Urban,35-39,Total,Persons,1287596
7,Nct Of Delhi,Urban,40-44,Total,Persons,1071235
7,Nct Of Delhi,Urban,45-49,Total,Persons,891537
7,Nct Of Delhi,Urban,50-54,Total,Persons,673122
7,Nct Of Delhi,Urban,55-59,Total,Persons,498593
7,Nct Of Delhi,Urban,60-64,Total,Persons,460395
7,Nct Of Delhi,Urban,65-69,Total,Persons,266329
7,Nct Of Delhi,Urban,70-74,Total,Persons,184932
7,Nct Of Delhi,Urban,75-79,Total,Persons,98646
7,Nct Of Delhi,Urban,80+,Total,Persons,110009
7,Nct Of Delhi,Urban,Age not stated,Total,Persons,16185
8,Rajasthan,Total,All ages,Total,Persons,68548437
8,Rajasthan,Total,0-6,Total,Persons,10649504
8,Rajasthan,Total,7,Total,Persons,1523671
8,Rajasthan,Total,8,Total,Persons,1767805
8,Rajasthan,Total,9,Total,Persons,1403928
8,Rajasthan,Total,10,Total,Persons,1973335
8,Rajasthan,Total,11,Total,Persons,1520709
8,Rajasthan,Total,12,Total,Persons,1799936
8,Rajasthan,Total,13,Total,Persons,1523295
8,Rajasthan,Total,14,Total,Persons,1563243
8,Rajasthan,Total,15,Total,Persons,1619644
8,Rajasthan,Total,16,Total,Persons,1555943
8,Rajasthan,Total,17,Total,Persons,1235765
8,Rajasthan,Total,18,Total,Persons,1757598
8,Rajasthan,Total,19,Total,Persons,1145067
8,Rajasthan,Total,20-24,Total,Persons,6426494
8,Rajasthan,Total,25-29,Total,Persons,5348497
8,Rajasthan,Total,30-34,Total,Persons,4722683
8,Rajasthan,Total,35-39,Total,Persons,4334564
8,Rajasthan,Total,40-44,Total,Persons,3735355
8,Rajasthan,Total,45-49,Total,Persons,3145404
8,Rajasthan,Total,50-54,Total,Persons,2516808
8,Rajasthan,Total,55-59,Total,Persons,1897449
8,Rajasthan,Total,60-64,Total,Persons,1770139
8,Rajasthan,Total,65-69,Total,Persons,1260376
8,Rajasthan,Total,70-74,Total,Persons,1016915
8,Rajasthan,Total,75-79,Total,Persons,477655
8,Rajasthan,Total,80+,Total,Persons,587053
8,Rajasthan,Total,Age not stated,Total,Persons,269602
8,Rajasthan,Rural,All ages,Total,Persons,51500352
8,Rajasthan,Rural,0-6,Total,Persons,8414883
8,Rajasthan,Rural,7,Total,Persons,1188113
8,Rajasthan,Rural,8,Total,Persons,1401479
8,Rajasthan,Rural,9,Total,Persons,1092828
8,Rajasthan,Rural,10,Total,Persons,1555926
8,Rajasthan,Rural,11,Total,Persons,1181835
8,Rajasthan,Rural,12,Total,Persons,1414659
8,Rajasthan,Rural,13,Total,Persons,1176802
8,Rajasthan,Rural,14,Total,Persons,1207967
8,Rajasthan,Rural,15,Total,Persons,1241255
8,Rajasthan,Rural,16,Total,Persons,1190644
8,Rajasthan,Rural,17,Total,Persons,909561
8,Rajasthan,Rural,18,Total,Persons,1326719
8,Rajasthan,Rural,19,Total,Persons,828756
8,Rajasthan,Rural,20-24,Total,Persons,4682761
8,Rajasthan,Rural,25-29,Total,Persons,3832693
8,Rajasthan,Rural,30-34,Total,Persons,3412817
8,Rajasthan,Rural,35-39,Total,Persons,3130395
8,Rajasthan,Rural,40-44,Total,Persons,2704801
8,Rajasthan,Rural,45-49,Total,Persons,2265671
8,Rajasthan,Rural,50-54,Total,Persons,1817629
8,Rajasthan,Rural,55-59,Total,Persons,1383879
8,Rajasthan,Rural,60-64,Total,Persons,1343329
8,Rajasthan,Rural,65-69,Total,Persons,971320
8,Rajasthan,Rural,70-74,Total,Persons,795430
8,Rajasthan,Rural,75-79,Total,Persons,364642
8,Rajasthan,Rural,80+,Total,Persons,449071
8,Rajasthan,Rural,Age not stated,Total,Persons,214487
8,Rajasthan,Urban,All ages,Total,Persons,17048085
8,Rajasthan,Urban,0-6,Total,Persons,2234621
8,Rajasthan,Urban,7,Total,Persons,335558
8,Rajasthan,Urban,8,Total,Persons,366326
8,Rajasthan,Urban,9,Total,Persons,311100
8,Rajasthan,Urban,10,Total,Persons,417409
8,Rajasthan,Urban,11,Total,Persons,338874
8,Rajasthan,Urban,12,Total,Persons,385277
8,Rajasthan,Urban,13,Total,Persons,346493
8,Rajasthan,Urban,14,Total,Persons,355276
8,Rajasthan,Urban,15,Total,Persons,378389
8,Rajasthan,Urban,16,Total,Persons,365299
8,Rajasthan,Urban,17,Total,Persons,326204
8,Rajasthan,Urban,18,Total,Persons,430879
8,Rajasthan,Urban,19,Total,Persons,316311
8,Rajasthan,Urban,20-24,Total,Persons,1743733
8,Rajasthan,Urban,25-29,Total,Persons,1515804
8,Rajasthan,Urban,30-34,Total,Persons,1309866
8,Rajasthan,Urban,35-39,Total,Persons,1204169
8,Rajasthan,Urban,40-44,Total,Persons,1030554
8,Rajasthan,Urban,45-49,Total,Persons,879733
8,Rajasthan,Urban,50-54,Total,Persons,699179
8,Rajasthan,Urban,55-59,Total,Persons,513570
8,Rajasthan,Urban,60-64,Total,Persons,426810
8,Rajasthan,Urban,65-69,Total,Persons,289056
8,Rajasthan,Urban,70-74,Total,Persons,221485
8,Rajasthan,Urban,75-79,Total,Persons,113013
8,Rajasthan,Urban,80+,Total,Persons,137982
8,Rajasthan,Urban,Age not stated,Total,Persons,55115
9,Uttar Pradesh,Total,All ages,Total,Persons,199812341
9,Uttar Pradesh,Total,0-6,Total,Persons,30791331
9,Uttar Pradesh,Total,7,Total,Persons,4783808
9,Uttar Pradesh,Total,8,Total,Persons,5514540
9,Uttar Pradesh,Total,9,Total,Persons,4348706
9,Uttar Pradesh,Total,10,Total,Persons,6347278
9,Uttar Pradesh,Total,11,Total,Persons,4559292
9,Uttar Pradesh,Total,12,Total,Persons,5559995
9,Uttar Pradesh,Total,13,Total,Persons,4432612
9,Uttar Pradesh,Total,14,Total,Persons,4970704
9,Uttar Pradesh,Total,15,Total,Persons,5187609
9,Uttar Pradesh,Total,16,Total,Persons,4953132
9,Uttar Pradesh,Total,17,Total,Persons,3885778
9,Uttar Pradesh,Total,18,Total,Persons,5594440
9,Uttar Pradesh,Total,19,Total,Persons,3419421
9,Uttar Pradesh,Total,20-24,Total,Persons,17578648
9,Uttar Pradesh,Total,25-29,Total,Persons,14579829
9,Uttar Pradesh,Total,30-34,Total,Persons,12954682
9,Uttar Pradesh,Total,35-39,Total,Persons,12556222
9,Uttar Pradesh,Total,40-44,Total,Persons,10231402
9,Uttar Pradesh,Total,45-49,Total,Persons,8449777
9,Uttar Pradesh,Total,50-54,Total,Persons,6587023
9,Uttar Pradesh,Total,55-59,Total,Persons,5464146
9,Uttar Pradesh,Total,60-64,Total,Persons,5705191
9,Uttar Pradesh,Total,65-69,Total,Persons,3839969
9,Uttar Pradesh,Total,70-74,Total,Persons,2832368
9,Uttar Pradesh,Total,75-79,Total,Persons,1249892
9,Uttar Pradesh,Total,80+,Total,Persons,1812484
9,Uttar Pradesh,Total,Age not stated,Total,Persons,1622062
9,Uttar Pradesh,Rural,All ages,Total,Persons,155317278
9,Uttar Pradesh,Rural,0-6,Total,Persons,25040583
9,Uttar Pradesh,Rural,7,Total,Persons,3860414
9,Uttar Pradesh,Rural,8,Total,Persons,4513772
9,Uttar Pradesh,Rural,9,Total,Persons,3503910
9,Uttar Pradesh,Rural,10,Total,Persons,5169860
9,Uttar Pradesh,Rural,11,Total,Persons,3641991
9,Uttar Pradesh,Rural,12,Total,Persons,4490182
9,Uttar Pradesh,Rural,13,Total,Persons,3531480
9,Uttar Pradesh,Rural,14,Total,Persons,3940427
9,Uttar Pradesh,Rural,15,Total,Persons,4118163
9,Uttar Pradesh,Rural,16,Total,Persons,3878443
9,Uttar Pradesh,Rural,17,Total,Persons,2950680
9,Uttar Pradesh,Rural,18,Total,Persons,4309295
9,Uttar Pradesh,Rural,19,Total,Persons,2522503
9,Uttar Pradesh,Rural,20-24,Total,Persons,12989044
9,Uttar Pradesh,Rural,25-29,Total,Persons,10860729
9,Uttar Pradesh,Rural,30-34,Total,Persons,9810399
9,Uttar Pradesh,Rural,35-39,Total,Persons,9523701
9,Uttar Pradesh,Rural,40-44,Total,Persons,7685262
9,Uttar Pradesh,Rural,45-49,Total,Persons,6278251
9,Uttar Pradesh,Rural,50-54,Total,Persons,4912691
9,Uttar Pradesh,Rural,55-59,Total,Persons,4166600
9,Uttar Pradesh,Rural,60-64,Total,Persons,4555476
9,Uttar Pradesh,Rural,65-69,Total,Persons,3116965
9,Uttar Pradesh,Rural,70-74,Total,Persons,2317686
9,Uttar Pradesh,Rural,75-79,Total,Persons,1008251
9,Uttar Pradesh,Rural,80+,Total,Persons,1448090
9,Uttar Pradesh,Rural,Age not stated,Total,Persons,1172430
9,Uttar Pradesh,Urban,All ages,Total,Persons,44495063
9,Uttar Pradesh,Urban,0-6,Total,Persons,5750748
9,Uttar Pradesh,Urban,7,Total,Persons,923394
9,Uttar Pradesh,Urban,8,Total,Persons,1000768
9,Uttar Pradesh,Urban,9,Total,Persons,844796
9,Uttar Pradesh,Urban,10,Total,Persons,1177418
9,Uttar Pradesh,Urban,11,Total,Persons,917301
9,Uttar Pradesh,Urban,12,Total,Persons,1069813
9,Uttar Pradesh,Urban,13,Total,Persons,901132
9,Uttar Pradesh,Urban,14,Total,Persons,1030277
9,Uttar Pradesh,Urban,15,Total,Persons,1069446
9,Uttar Pradesh,Urban,16,Total,Persons,1074689
9,Uttar Pradesh,Urban,17,Total,Persons,935098
9,Uttar Pradesh,Urban,18,Total,Persons,1285145
9,Uttar Pradesh,Urban,19,Total,Persons,896918
9,Uttar Pradesh,Urban,20-24,Total,Persons,4589604
9,Uttar Pradesh,Urban,25-29,Total,Persons,3719100
9,Uttar Pradesh,Urban,30-34,Total,Persons,3144283
9,Uttar Pradesh,Urban,35-39,Total,Persons,3032521
9,Uttar Pradesh,Urban,40-44,Total,Persons,2546140
9,Uttar Pradesh,Urban,45-49,Total,Persons,2171526
9,Uttar Pradesh,Urban,50-54,Total,Persons,1674332
9,Uttar Pradesh,Urban,55-59,Total,Persons,1297546
9,Uttar Pradesh,Urban,60-64,Total,Persons,1149715
9,Uttar Pradesh,Urban,65-69,Total,Persons,723004
9,Uttar Pradesh,Urban,70-74,Total,Persons,514682
9,Uttar Pradesh,Urban,75-79,Total,Persons,241641
9,Uttar Pradesh,Urban,80+,Total,Persons,364394
9,Uttar Pradesh,Urban,Age not stated,Total,Persons,449632
10,Bihar,Total,All ages,Total,Persons,104099452
10,Bihar,Total,0-6,Total,Persons,19133964
10,Bihar,Total,7,Total,Persons,2736174
10,Bihar,Total,8,Total,Persons,3472198
10,Bihar,Total,9,Total,Persons,2458970
10,Bihar,Total,10,Total,Persons,3848668
10,Bihar,Total,11,Total,Persons,2385653
10,Bihar,Total,12,Total,Persons,3188267
10,Bihar,Total,13,Total,Persons,2185027
10,Bihar,Total,14,Total,Persons,2312267
10,Bihar,Total,15,Total,Persons,2326025
10,Bihar,Total,16,Total,Persons,2046951
10,Bihar,Total,17,Total,Persons,1408901
10,Bihar,Total,18,Total,Persons,2294012
10,Bihar,Total,19,Total,Persons,1396806
10,Bihar,Total,20-24,Total,Persons,8064735
10,Bihar,Total,25-29,Total,Persons,7671705
10,Bihar,Total,30-34,Total,Persons,7055737
10,Bihar,Total,35-39,Total,Persons,6457261
10,Bihar,Total,40-44,Total,Persons,5165692
10,Bihar,Total,45-49,Total,Persons,4270374
10,Bihar,Total,50-54,Total,Persons,3312740
10,Bihar,Total,55-59,Total,Persons,2796678
10,Bihar,Total,60-64,Total,Persons,3008008
10,Bihar,Total,65-69,Total,Persons,2089779
10,Bihar,Total,70-74,Total,Persons,1379531
10,Bihar,Total,75-79,Total,Persons,550479
10,Bihar,Total,80+,Total,Persons,679348
10,Bihar,Total,Age not stated,Total,Persons,403502
10,Bihar,Rural,All ages,Total,Persons,92341436
10,Bihar,Rural,0-6,Total,Persons,17383701
10,Bihar,Rural,7,Total,Persons,2472268
10,Bihar,Rural,8,Total,Persons,3152704
10,Bihar,Rural,9,Total,Persons,2222416
10,Bihar,Rural,10,Total,Persons,3486052
10,Bihar,Rural,11,Total,Persons,2138971
10,Bihar,Rural,12,Total,Persons,2863651
10,Bihar,Rural,13,Total,Persons,1943012
10,Bihar,Rural,14,Total,Persons,2041261
10,Bihar,Rural,15,Total,Persons,2054655
10,Bihar,Rural,16,Total,Persons,1785492
10,Bihar,Rural,17,Total,Persons,1205355
10,Bihar,Rural,18,Total,Persons,1994318
10,Bihar,Rural,19,Total,Persons,1203909
10,Bihar,Rural,20-24,Total,Persons,7011053
10,Bihar,Rural,25-29,Total,Persons,6722688
10,Bihar,Rural,30-34,Total,Persons,6203044
10,Bihar,Rural,35-39,Total,Persons,5671251
10,Bihar,Rural,40-44,Total,Persons,4510868
10,Bihar,Rural,45-49,Total,Persons,3721533
10,Bihar,Rural,50-54,Total,Persons,2885694
10,Bihar,Rural,55-59,Total,Persons,2450329
10,Bihar,Rural,60-64,Total,Persons,2677437
10,Bihar,Rural,65-69,Total,Persons,1870640
10,Bihar,Rural,70-74,Total,Persons,1231828
10,Bihar,Rural,75-79,Total,Persons,486894
10,Bihar,Rural,80+,Total,Persons,601387
10,Bihar,Rural,Age not stated,Total,Persons,349025
10,Bihar,Urban,All ages,Total,Persons,11758016
10,Bihar,Urban,0-6,Total,Persons,1750263
10,Bihar,Urban,7,Total,Persons,263906
10,Bihar,Urban,8,Total,Persons,319494
10,Bihar,Urban,9,Total,Persons,236554
10,Bihar,Urban,10,Total,Persons,362616
10,Bihar,Urban,11,Total,Persons,246682
10,Bihar,Urban,12,Total,Persons,324616
10,Bihar,Urban,13,Total,Persons,242015
10,Bihar,Urban,14,Total,Persons,271006
10,Bihar,Urban,15,Total,Persons,271370
10,Bihar,Urban,16,Total,Persons,261459
10,Bihar,Urban,17,Total,Persons,203546
10,Bihar,Urban,18,Total,Persons,299694
10,Bihar,Urban,19,Total,Persons,192897
10,Bihar,Urban,20-24,Total,Persons,1053682
10,Bihar,Urban,25-29,Total,Persons,949017
10,Bihar,Urban,30-34,Total,Persons,852693
10,Bihar,Urban,35-39,Total,Persons,786010
10,Bihar,Urban,40-44,Total,Persons,654824
10,Bihar,Urban,45-49,Total,Persons,548841
10,Bihar,Urban,50-54,Total,Persons,427046
10,Bihar,Urban,55-59,Total,Persons,346349
10,Bihar,Urban,60-64,Total,Persons,330571
10,Bihar,Urban,65-69,Total,Persons,219139
10,Bihar,Urban,70-74,Total,Persons,147703
10,Bihar,Urban,75-79,Total,Persons,63585
10,Bihar,Urban,80+,Total,Persons,77961
10,Bihar,Urban,Age not stated,Total,Persons,54477
11,Sikkim,Total,All ages,Total,Persons,610577
11,Sikkim,Total,0-6,Total,Persons,64111
11,Sikkim,Total,7,Total,Persons,11728
11,Sikkim,Total,8,Total,Persons,11022
11,Sikkim,Total,9,Total,Persons,12153
11,Sikkim,Total,10,Total,Persons,13543
11,Sikkim,Total,11,Total,Persons,13165
11,Sikkim,Total,12,Total,Persons,13400
11,Sikkim,Total,13,Total,Persons,13312
11,Sikkim,Total,14,Total,Persons,13503
11,Sikkim,Total,15,Total,Persons,13323
11,Sikkim,Total,16,Total,Persons,13428
11,Sikkim,Total,17,Total,Persons,13144
11,Sikkim,Total,18,Total,Persons,14254
11,Sikkim,Total,19,Total,Persons,12788
11,Sikkim,Total,20-24,Total,Persons,67297
11,Sikkim,Total,25-29,Total,Persons,64639
11,Sikkim,Total,30-34,Total,Persons,52225
11,Sikkim,Total,35-39,Total,Persons,43627
11,Sikkim,Total,40-44,Total,Persons,36552
11,Sikkim,Total,45-49,Total,Persons,29462
11,Sikkim,Total,50-54,Total,Persons,24432
11,Sikkim,Total,55-59,Total,Persons,17541
11,Sikkim,Total,60-64,Total,Persons,13550
11,Sikkim,Total,65-69,Total,Persons,10483
11,Sikkim,Total,70-74,Total,Persons,7561
11,Sikkim,Total,75-79,Total,Persons,4516
11,Sikkim,Total,80+,Total,Persons,4642
11,Sikkim,Total,Age not stated,Total,Persons,1176
11,Sikkim,Rural,All ages,Total,Persons,456999
11,Sikkim,Rural,0-6,Total,Persons,49218
11,Sikkim,Rural,7,Total,Persons,9208
11,Sikkim,Rural,8,Total,Persons,8556
11,Sikkim,Rural,9,Total,Persons,9558
11,Sikkim,Rural,10,Total,Persons,10644
11,Sikkim,Rural,11,Total,Persons,10281
11,Sikkim,Rural,12,Total,Persons,10426
11,Sikkim,Rural,13,Total,Persons,10349
11,Sikkim,Rural,14,Total,Persons,10491
11,Sikkim,Rural,15,Total,Persons,10200
11,Sikkim,Rural,16,Total,Persons,10227
11,Sikkim,Rural,17,Total,Persons,9956
11,Sikkim,Rural,18,Total,Persons,10771
11,Sikkim,Rural,19,Total,Persons,9605
11,Sikkim,Rural,20-24,Total,Persons,49839
11,Sikkim,Rural,25-29,Total,Persons,46628
11,Sikkim,Rural,30-34,Total,Persons,37412
